aggregated_date,id,protocol_name,category,type,chain_name,total_quantity,total_value_usd
2021-06-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Ethereum-borrowed,1044.0843600000003,2709095.5783200003
2021-06-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",borrowed,1044.08436,2709095.5783199994
2021-06-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Ethereum-pool2,1044.08436,2709095.5783200003
2021-06-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",staking,1044.08436,2709095.5783200003
2021-06-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Polygon-staking,1044.08436,2709095.5783200003
2021-06-01,199,Sablier V1,Payments,"Infrastructure, Services & Financial Products",Binance-vesting,7.710000000000002,19958.151300000005
2021-06-01,199,Sablier V1,Payments,"Infrastructure, Services & Financial Products",Avalanche,7.710000000000001,19958.15130000001
2021-06-01,199,Sablier V1,Payments,"Infrastructure, Services & Financial Products",Binance,7.71,19958.15130000001
2021-06-01,199,Sablier V1,Payments,"Infrastructure, Services & Financial Products",Polygon,7.710000000000002,19958.151300000005
2021-06-01,199,Sablier V1,Payments,"Infrastructure, Services & Financial Products",Ethereum-vesting,7.710000000000002,19958.151300000005
2021-06-01,199,Sablier V1,Payments,"Infrastructure, Services & Financial Products",Avalanche-vesting,7.710000000000002,19958.151300000005
2021-06-01,199,Sablier V1,Payments,"Infrastructure, Services & Financial Products",Ronin,7.710000000000002,19958.151300000005
2021-06-01,199,Sablier V1,Payments,"Infrastructure, Services & Financial Products",Optimism-vesting,7.710000000000001,19958.15130000001
2021-06-01,199,Sablier V1,Payments,"Infrastructure, Services & Financial Products",Arbitrum,7.710000000000002,19958.15130000001
2021-06-01,199,Sablier V1,Payments,"Infrastructure, Services & Financial Products",Polygon-vesting,7.710000000000001,19958.151299999998
2021-06-01,199,Sablier V1,Payments,"Infrastructure, Services & Financial Products",Optimism,7.709999999999999,19958.1513
2021-06-01,199,Sablier V1,Payments,"Infrastructure, Services & Financial Products",Ethereum,7.710000000000002,19958.1513
2021-06-01,199,Sablier V1,Payments,"Infrastructure, Services & Financial Products",vesting,7.71,19958.15130000001
2021-06-01,199,Sablier V1,Payments,"Infrastructure, Services & Financial Products",Arbitrum-vesting,7.710000000000002,19958.151300000005
2021-06-01,221,Defi Swap,Dexes,Trading & Exchanges,Ethereum,605.6851199999998,1728501.3068999997
2021-06-01,222,DeFiner,Lending,"Lending, Borrowing & Real World Assets",OKExChain,17.098200000000002,49128.39743999999
2021-06-01,222,DeFiner,Lending,"Lending, Borrowing & Real World Assets",Polygon,17.09819999999999,49128.39743999999
2021-06-01,222,DeFiner,Lending,"Lending, Borrowing & Real World Assets",Ethereum,17.09819999999999,49128.39744
2021-06-01,224,Domani Protocol,Indexes,"Infrastructure, Services & Financial Products",zkSync Era,0.06840000000000006,200.28864
2021-06-01,224,Domani Protocol,Indexes,"Infrastructure, Services & Financial Products",Avalanche,0.06840000000000004,200.28864
2021-06-01,224,Domani Protocol,Indexes,"Infrastructure, Services & Financial Products",Ethereum,0.06840000000000004,200.2886399999999
2021-06-01,225,Enzyme Finance,Indexes,"Infrastructure, Services & Financial Products",Ethereum,24134.966999999993,70419018.96486002
2021-06-01,225,Enzyme Finance,Indexes,"Infrastructure, Services & Financial Products",Polygon,24134.96699999999,70419018.96485999
2021-06-01,229,Gnosis Protocol v1,Prediction Market,"Infrastructure, Services & Financial Products",Ethereum,70.83539999999999,203475.28349999996
2021-06-01,230,IDEX,Dexes,Trading & Exchanges,Polygon,351.0701399999998,1013718.5077200002
2021-06-01,230,IDEX,Dexes,Trading & Exchanges,Ethereum,351.07013999999987,1013718.50772
2021-06-01,241,PowerPool,Indexes,"Infrastructure, Services & Financial Products",Ethereum,30505.698300000004,88540923.0534
2021-06-01,241,PowerPool,Indexes,"Infrastructure, Services & Financial Products",Binance,30505.698299999996,88540923.05340001
2021-06-01,266,Set Protocol,Indexes,"Infrastructure, Services & Financial Products",Ethereum,1187702.8510199997,3415699260.5296206
2021-06-01,344,ZKSwap,Chain,"Infrastructure, Services & Financial Products",Ethereum,6612.223499999996,17599373.57922
2021-06-01,1838,AAVE V1,Lending,"Lending, Borrowing & Real World Assets",borrowed,249328.44923999996,730482948.37236
2021-06-01,1838,AAVE V1,Lending,"Lending, Borrowing & Real World Assets",Ethereum,249328.44924,730482948.3723603
2021-06-01,1838,AAVE V1,Lending,"Lending, Borrowing & Real World Assets",Ethereum-borrowed,249328.44923999993,730482948.37236
2021-06-01,2198,Uniswap V3,Dexes,Trading & Exchanges,Base,787226.3769599998,2216794211.3211
2021-06-01,2198,Uniswap V3,Dexes,Trading & Exchanges,Polygon,787226.37696,2216794211.3211
2021-06-01,2198,Uniswap V3,Dexes,Trading & Exchanges,Binance,787226.37696,2216794211.3210998
2021-06-01,2198,Uniswap V3,Dexes,Trading & Exchanges,Optimism,787226.37696,2216794211.321101
2021-06-01,2198,Uniswap V3,Dexes,Trading & Exchanges,Ethereum,787226.3769600001,2216794211.3211
2021-06-01,2198,Uniswap V3,Dexes,Trading & Exchanges,zkSync Era,787226.3769599999,2216794211.3211007
2021-06-01,2198,Uniswap V3,Dexes,Trading & Exchanges,Moonbeam,787226.37696,2216794211.3211
2021-06-01,2198,Uniswap V3,Dexes,Trading & Exchanges,Celo,787226.3769600001,2216794211.3210993
2021-06-01,2198,Uniswap V3,Dexes,Trading & Exchanges,Arbitrum,787226.3769599999,2216794211.3211
2021-06-01,2198,Uniswap V3,Dexes,Trading & Exchanges,Avalanche,787226.3769599998,2216794211.3211007
2021-06-01,2611,Balancer V2,Dexes,Trading & Exchanges,Base,662044.9860600001,1789961146.0015204
2021-06-01,2611,Balancer V2,Dexes,Trading & Exchanges,xDai,662044.9860599999,1789961146.0015202
2021-06-01,2611,Balancer V2,Dexes,Trading & Exchanges,Ethereum,662044.98606,1789961146.0015197
2021-06-01,2611,Balancer V2,Dexes,Trading & Exchanges,Polygon,662044.9860599999,1789961146.0015206
2021-06-01,2611,Balancer V2,Dexes,Trading & Exchanges,Avalanche,662044.9860599999,1789961146.00152
2021-06-01,2611,Balancer V2,Dexes,Trading & Exchanges,Arbitrum,662044.98606,1789961146.00152
2021-06-01,2611,Balancer V2,Dexes,Trading & Exchanges,Polygon zkEVM,662044.9860599999,1789961146.0015204
2021-07-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",Avalanche,8232870.151019998,21357636811.68306
2021-07-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",Ethereum-staking,8232870.151019997,21357636811.683056
2021-07-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",Polygon,8232870.151019999,21357636811.683064
2021-07-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",Ethereum,8232870.151019999,21357636811.683064
2021-07-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",Ethereum-pool2,8232870.151019999,21357636811.68306
2021-07-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",borrowed,8232870.151020001,21357636811.68306
2021-07-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",pool2,8232870.15102,21357636811.683056
2021-07-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",Polygon-borrowed,8232870.151019999,21357636811.683052
2021-07-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",Ethereum-borrowed,8232870.15102,21357636811.68306
2021-07-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",staking,8232870.151020001,21357636811.683052
2021-07-01,111,AAVE V2,Lending,"Lending, Borrowing & Real World Assets",Avalanche-borrowed,8232870.151020001,21357636811.683064
2021-07-01,116,Balancer V1,Dexes,Trading & Exchanges,Ethereum,296451.80676,776033747.6569201
2021-07-01,126,Loopring,Dexes,Trading & Exchanges,Ethereum,3794.6678399999964,9906648.07776
2021-07-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,Bittorrent,5.539079999999999,14448.622740000003
2021-07-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,Scroll,5.539079999999999,14448.62274
2021-07-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,Optimism,5.539079999999999,14448.62274
2021-07-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,Linea,5.539079999999999,14448.62274
2021-07-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,Fantom,5.539079999999999,14448.622739999999
2021-07-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,Ethereum,5.539079999999999,14448.62274
2021-07-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,Cronos,5.539079999999999,14448.622739999999
2021-07-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,Polygon,5.539079999999999,14448.622739999999
2021-07-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,Velas,5.539079999999999,14448.622740000003
2021-07-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,Aurora,5.539079999999999,14448.62274
2021-07-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,Avalanche,5.539079999999999,14448.62274
2021-07-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,zkSync Era,5.539079999999999,14448.622740000003
2021-07-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,Oasis,5.539079999999999,14448.62274
2021-07-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,Arbitrum,5.539079999999999,14448.622739999995
2021-07-01,127,KyberSwap Classic,Dexes,Trading & Exchanges,Binance,5.539079999999999,14448.622740000004
2021-07-01,129,xDAI Stake Bridge,Chain,"Infrastructure, Services & Financial Products",Ethereum,1516.1590199999998,3951631.3153199996
2021-07-01,162,Bancor V2.1,Dexes,Trading & Exchanges,Ethereum,721423.8902400002,1879021764.8267999
2021-07-01,167,PieDAO,Indexes,"Infrastructure, Services & Financial Products",Ethereum,30737.05188000001,79608769.40717998
2021-07-01,167,PieDAO,Indexes,"Infrastructure, Services & Financial Products",staking,30737.051880000006,79608769.40717997
2021-07-01,167,PieDAO,Indexes,"Infrastructure, Services & Financial Products",Ethereum-staking,30737.05188000001,79608769.40717997
2021-07-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Binance-staking,1299.82356,3383210.33154
2021-07-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Polygon-pool2,1299.8235599999994,3383210.3315399983
2021-07-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Binance,1299.8235599999996,3383210.3315399988
2021-07-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Ethereum-borrowed,1299.8235599999994,3383210.331539999
2021-07-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Ethereum-pool2,1299.8235600000003,3383210.3315399983
2021-07-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",staking,1299.82356,3383210.3315399997
2021-07-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Polygon-staking,1299.8235599999998,3383210.331539999
2021-07-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Binance-pool2,1299.82356,3383210.33154
2021-07-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Ethereum,1299.8235600000003,3383210.3315400006
2021-07-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",borrowed,1299.8235599999996,3383210.33154
2021-07-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Polygon,1299.82356,3383210.3315399988
2021-07-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",pool2,1299.8235599999998,3383210.3315399983
2021-07-01,181,MANTRA DAO,Lending,"Lending, Borrowing & Real World Assets",Ethereum-staking,1299.8235600000003,3383210.331539999
2021-07-01,199,Sablier V1,Payments,"Infrastructure, Services & Financial Products",Ethereum,12.09000000000001,31535.536500000002
2021-07-01,199,Sablier V1,Payments,"Infrastructure, Services & Financial Products",Optimism,12.09000000000001,31535.536500000006
2021-07-01,199,Sablier V1,Payments,"Infrastructure, Services & Financial Products",Avalanche-vesting,12.090000000000009,31535.5365
2021-07-01,199,Sablier V1,Payments,"Infrastructure, Services & Financial Products",Ronin,12.09000000000001,31535.5365
2021-07-01,199,Sablier V1,Payments,"Infrastructure, Services & Financial Products",Polygon,12.09000000000001,31535.536500000002
2021-07-01,199,Sablier V1,Payments,"Infrastructure, Services & Financial Products",Polygon-vesting,12.090000000000009,31535.536500000006
2021-07-01,199,Sablier V1,Payments,"Infrastructure, Services & Financial Products",Ethereum-vesting,12.090000000000009,31535.5365
2021-07-01,199,Sablier V1,Payments,"Infrastructure, Services & Financial Products",vesting,12.090000000000009,31535.536500000002
2021-07-01,199,Sablier V1,Payments,"Infrastructure, Services & Financial Products",Avalanche,12.090000000000009,31535.5365
2021-07-01,199,Sablier V1,Payments,"Infrastructure, Services & Financial Products",Optimism-vesting,12.090000000000009,31535.5365
2021-07-01,199,Sablier V1,Payments,"Infrastructure, Services & Financial Products",Binance,12.090000000000009,31535.536500000002
2021-07-01,199,Sablier V1,Payments,"Infrastructure, Services & Financial Products",Binance-vesting,12.09000000000001,31535.536500000006
2021-07-01,199,Sablier V1,Payments,"Infrastructure, Services & Financial Products",Arbitrum,12.09000000000001,31535.5365
2021-07-01,199,Sablier V1,Payments,"Infrastructure, Services & Financial Products",Arbitrum-vesting,12.090000000000009,31535.5365
2021-07-01,221,Defi Swap,Dexes,Trading & Exchanges,Ethereum,625.68606,1632225.9293399998
2021-07-01,222,DeFiner,Lending,"Lending, Borrowing & Real World Assets",Polygon,17.668139999999998,46071.079020000005
2021-07-01,222,DeFiner,Lending,"Lending, Borrowing & Real World Assets",OKExChain,17.668139999999998,46071.07902000001
2021-07-01,222,DeFiner,Lending,"Lending, Borrowing & Real World Assets",Ethereum,17.668139999999994,46071.07901999999
2021-07-01,224,Domani Protocol,Indexes,"Infrastructure, Services & Financial Products",Avalanche,0.07068000000000005,185.69868
2021-07-01,224,Domani Protocol,Indexes,"Infrastructure, Services & Financial Products",Ethereum,0.07068000000000005,185.69867999999997
2021-07-01,224,Domani Protocol,Indexes,"Infrastructure, Services & Financial Products",zkSync Era,0.07068000000000005,185.69867999999997
2021-07-01,225,Enzyme Finance,Indexes,"Infrastructure, Services & Financial Products",Polygon,21812.678999999993,56730671.142000005
2021-07-01,225,Enzyme Finance,Indexes,"Infrastructure, Services & Financial Products",Ethereum,21812.678999999993,56730671.142
2021-07-01,229,Gnosis Protocol v1,Prediction Market,"Infrastructure, Services & Financial Products",Ethereum,73.19658000000001,190804.07664000004
2021-07-01,230,IDEX,Dexes,Trading & Exchanges,Polygon,353.8185,922321.13922
2021-07-01,230,IDEX,Dexes,Trading & Exchanges,Ethereum,353.8185,922321.13922
2021-07-01,241,PowerPool,Indexes,"Infrastructure, Services & Financial Products",Ethereum,28150.073520000005,73412171.71224
2021-07-01,241,PowerPool,Indexes,"Infrastructure, Services & Financial Products",Binance,28150.07352,73412171.71224001
2021-07-01,266,Set Protocol,Indexes,"Infrastructure, Services & Financial Products",Ethereum,1196555.39316,3122167908.3657
2021-07-01,344,ZKSwap,Chain,"Infrastructure, Services & Financial Products",Ethereum,8046.854220000001,20765447.392200004
2021-07-01,355,Gamma,Liquidity manager,Asset Management,Moonbeam,192.4431,515178.10266
2021-07-01,355,Gamma,Liquidity manager,Asset Management,Ethereum-staking,192.44309999999993,515178.1026599999
2021-07-01,355,Gamma,Liquidity manager,Asset Management,staking,192.4431,515178.10266000003
2021-07-01,355,Gamma,Liquidity manager,Asset Management,Linea,192.44309999999996,515178.10266
2021-07-01,355,Gamma,Liquidity manager,Asset Management,Fantom,192.4431,515178.10265999986
2021-07-01,355,Gamma,Liquidity manager,Asset Management,Binance,192.4431,515178.10266000003
2021-07-01,355,Gamma,Liquidity manager,Asset Management,Polygon,192.4431,515178.10266
2021-07-01,355,Gamma,Liquidity manager,Asset Management,Avalanche,192.44309999999996,515178.1026599999
2021-07-01,355,Gamma,Liquidity manager,Asset Management,Arbitrum,192.44309999999996,515178.10266
2021-07-01,355,Gamma,Liquidity manager,Asset Management,Ethereum,192.4431,515178.10266
2021-07-01,355,Gamma,Liquidity manager,Asset Management,Optimism,192.4431,515178.10266
2021-07-01,355,Gamma,Liquidity manager,Asset Management,Mantle,192.44309999999996,515178.10265999986
2021-07-01,355,Gamma,Liquidity manager,Asset Management,Polygon zkEVM,192.4431,515178.10266
2021-07-01,355,Gamma,Liquidity manager,Asset Management,Kava,192.44310000000002,515178.10265999986
2021-07-01,355,Gamma,Liquidity manager,Asset Management,Celo,192.4431,515178.1026599999
2021-07-01,355,Gamma,Liquidity manager,Asset Management,Rollux,192.44310000000002,515178.10266
2021-07-01,355,Gamma,Liquidity manager,Asset Management,Base,192.44310000000002,515178.1026599999
2021-07-01,355,Gamma,Liquidity manager,Asset Management,op_bnb,192.44309999999996,515178.1026599999
2021-07-01,400,Amun,Indexes,"Infrastructure, Services & Financial Products",Ethereum,1422.0914400000001,3637576.568699999
2021-07-01,400,Amun,Indexes,"Infrastructure, Services & Financial Products",Solana,1422.0914400000001,3637576.5687
2021-07-01,400,Amun,Indexes,"Infrastructure, Services & Financial Products",Polygon,1422.0914400000001,3637576.5687
2021-07-01,405,Tokenlon,Dexes,Trading & Exchanges,Ethereum-staking,36.38946,93719.48934000001
2021-07-01,405,Tokenlon,Dexes,Trading & Exchanges,Ethereum,36.38946000000001,93719.48934000003
2021-07-01,405,Tokenlon,Dexes,Trading & Exchanges,pool2,36.38946,93719.48934000003
2021-07-01,405,Tokenlon,Dexes,Trading & Exchanges,staking,36.389460000000014,93719.48934000001
2021-07-01,405,Tokenlon,Dexes,Trading & Exchanges,Ethereum-pool2,36.38946000000001,93719.48934
2021-07-01,453,Wild Credit,Lending,"Lending, Borrowing & Real World Assets",borrowed,383.67125999999996,1058109.68178
2021-07-01,453,Wild Credit,Lending,"Lending, Borrowing & Real World Assets",Ethereum-borrowed,383.67126,1058109.68178
2021-07-01,453,Wild Credit,Lending,"Lending, Borrowing & Real World Assets",Ethereum,383.67126,1058109.68178
2021-07-01,1838,AAVE V1,Lending,"Lending, Borrowing & Real World Assets",Ethereum-borrowed,207629.03454000002,535568360.74380004
2021-07-01,1838,AAVE V1,Lending,"Lending, Borrowing & Real World Assets",Ethereum,207629.03453999996,535568360.7438
2021-07-01,1838,AAVE V1,Lending,"Lending, Borrowing & Real World Assets",borrowed,207629.03454000002,535568360.74379987
