id,name,chain,category,type,github,twitter,oracles,project_count
697,Cook Finance,Ethereum,Indexes,"Infrastructure, Services & Financial Products",[CookFinance],cook_finance,,1
694,JustCryptos,Tron,Bridge,Trading & Exchanges,,DeFi_JUST,,1
2224,Aptoswap,Aptos,Dexes,Trading & Exchanges,,aptoswap_net,[],1
2048,Eversol,Solana,Liquid Staking,Asset Management,[everstake],eversol_pool,[],1
2988,VyFinance Dex,Cardano,Dexes,Trading & Exchanges,,VyFiOfficial,,1
1646,StableKoi,Godwoken,Dexes,Trading & Exchanges,,stablekoi,[],1
809,PolyYeld Finance,Polygon,Yield,Asset Management,,PolyYeldFinance,,1
2829,TruFin Legacy Vaults,Ethereum,Liquid Staking,Asset Management,,TruFinProtocol,[],1
859,Snowdog,Avalanche,Reserve Currency,Asset Management,,snowdogdao,,1
3528,Caviar Tangible,Polygon,Yield,Asset Management,,tangibleDAO,[],1
1644,Trusted Node,Binance,Liquid Staking,Asset Management,,Trustednode,[],1
396,Polydex,Polygon,Dexes,Trading & Exchanges,,polydexfi,,1
1292,Radial,Fantom,Yield,Asset Management,,RadialFinance,,1
1857,FATExFi,Polygon,Dexes,Trading & Exchanges,,FATExDAO,[],1
2188,Real Protocol,EthereumPoW,CDP,"Lending, Borrowing & Real World Assets",,realprotocoleth,[],1
3319,Snapshot,Optimism,Services,"Infrastructure, Services & Financial Products",[snapshot-labs],SnapshotLabs,[],1
2766,Stablz,Ethereum,Yield,Asset Management,,Stablzone,[],1
1453,EOS REX,EOS,Lending,"Lending, Borrowing & Real World Assets",,EosNFoundation,[],1
752,Nexus Protocol,Terra,Yield,Asset Management,,NexusProtocol,,1
1962,SiO2 Finance,Astar,Lending,"Lending, Borrowing & Real World Assets",[SiO2-Finance],SiO2_Finance,[DIA],1
2776,SushiSwap V3,Ethereum,Dexes,Trading & Exchanges,,SushiSwap,[],1
806,Glide Finance,Elastos,Dexes,Trading & Exchanges,,GlideFinance,,1
2042,CantoSwap,Canto,Dexes,Trading & Exchanges,,cantoswapfi,[],1
3589,FT33 DAO,Base,Reserve Currency,Asset Management,,friendtech33,[],1
1560,ClaySwap,Binance,Farm,"Infrastructure, Services & Financial Products",,ClaySwapFinance,[],1
878,Unilend,Ethereum,Lending,"Lending, Borrowing & Real World Assets",[UniLend],UniLend_Finance,,1
1029,SpicySwap,Tezos,Dexes,Trading & Exchanges,,SpicySwap,,1
1741,Starbank,Astar,Dexes,Trading & Exchanges,,StarbankFinance,[],1
3135,GPLX,Pulse,Derivatives,Trading & Exchanges,,Gplx_io,[],1
3348,Soswap,Base,Dexes,Trading & Exchanges,,RaiFinance,[],1
413,Spectrum Protocol,Terra,Yield,Asset Management,[spectrumprotocol],SpecProtocol,,1
1700,Wombat Exchange,Binance,Dexes,Trading & Exchanges,[wombat-exchange],WombatExchange,[Pyth],1
370,Merlin,Binance,Yield,Asset Management,,MerlinLab_,[Chainlink],1
1023,Overnight USD+,Polygon,CDP,"Lending, Borrowing & Real World Assets",,overnight_fi,,1
2851,Arbswap StableSwap,Arbitrum,Dexes,Trading & Exchanges,,ArbswapOfficial,[],1
2738,KafiDAO,Kava,Farm,"Infrastructure, Services & Financial Products",,,[],1
2826,CZODIAC,Binance,Yield,Asset Management,[chinese-zodiac],zodiacs_c,[Chainlink],1
3351,boobs.finance,Base,Farm,"Infrastructure, Services & Financial Products",,boobsdotfinance,[],1
3447,Altitude,Ethereum,Cross Chain,Trading & Exchanges,,AltitudeDeFi,[],1
1751,Solily Protocol,Solana,Yield,Asset Management,,solilyio,[],1
3147,MegaMoon,Polygon,Prediction Market,"Infrastructure, Services & Financial Products",,0xMegaMoon,[Chainlink],1
2653,NF3 APE,Ethereum,Liquid Staking,Asset Management,,nf3exchange,[],1
2199,HedgeFarm,Avalanche,Yield,Asset Management,[HedgeFarm],hedge_farm,[],1
3457,Shibex,Shibarium,Dexes,Trading & Exchanges,,SHIBExchange,[],1
810,Zenlink AMM,Moonriver,Dexes,Trading & Exchanges,,ZenlinkPro,,1
517,Kolibri,Tezos,CDP,"Lending, Borrowing & Real World Assets",[Hover-Labs],HoverEng,[Harbinger],1
2635,LazyFi,Near,Gaming,"Infrastructure, Services & Financial Products",,LazyFi_Learning,[],1
2071,dAMM Finance,Ethereum,Uncollateralized Lending,"Lending, Borrowing & Real World Assets",,dammfinance,[],1
633,TotemFi,Binance,Prediction Market,"Infrastructure, Services & Financial Products",,TotemFi,[Chainlink],1
843,Unirex Finance,Fantom,Farm,"Infrastructure, Services & Financial Products",,UnirexFinance,,1
556,Defi Kingdoms,Harmony,Dexes,Trading & Exchanges,[DefiKingdoms],DefiKingdoms,,1
194,PancakeSwap AMM,Binance,Dexes,Trading & Exchanges,,PancakeSwap,[],1
1924,Pods Yield,Ethereum,Yield,Asset Management,,PodsFinance,[],1
1150,WraithSwap,Fantom,Dexes,Trading & Exchanges,,wraithswap,,1
1462,deBridge,Ethereum,Bridge,Trading & Exchanges,[debridge-finance],deBridgeFinance,[],1
1982,XCarnival,Ethereum,NFT Lending,"Lending, Borrowing & Real World Assets",,XCarnival_Lab,[TWAP],1
3126,PairEx,Arbitrum,Derivatives,Trading & Exchanges,,pairex_io,[Chainlink],1
3283,Go Ethereum,Optimism,Services,"Infrastructure, Services & Financial Products",[ethereum],go_ethereum,[],1
1579,BeefStake,Vite,Yield,Asset Management,,HexaCapital,[],1
2781,NFT360,Kava,NFT Marketplace,Trading & Exchanges,,Nft360F,[],1
1286,OmniDex Swap,Telos,Dexes,Trading & Exchanges,,OmniDex1,[DIA],1
3572,Solv Protocol Funds,Ethereum,Uncollateralized Lending,"Lending, Borrowing & Real World Assets",,SolvProtocol,[],1
1069,OptiNyan,Optimism,Yield,Asset Management,,optinyanxyz,,1
2156,EthwSwap,EthereumPoW,Dexes,Trading & Exchanges,,ethw_swap,[],1
2691,Sohei,Arbitrum,Lending,"Lending, Borrowing & Real World Assets",,soheidotio,[],1
2598,Surfswap Stable AMM,Kava,Dexes,Trading & Exchanges,,SurfswapDEX,[TWAP],1
1226,Oin Finance,Near,Algo-Stables,Asset Management,[oinfinance],FinanceOin,[DIA],1
2855,Noah Swap,EOS EVM,Dexes,Trading & Exchanges,,Noah_DeFi,[],1
2485,HiveSwap,Map,Dexes,Trading & Exchanges,,,[],1
3542,Tonstakers,TON,Liquid Staking,Asset Management,,tonstakers,[],1
3577,BitMart,Ethereum,CEX,Trading & Exchanges,,BitMartExchange,[],1
1464,Tropykus RSK,RSK,Lending,"Lending, Borrowing & Real World Assets",,tropykus,[Money On Chain],1
1731,HonkSwap,SmartBCH,Dexes,Trading & Exchanges,,World_of_Honk,[],1
281,Ribbon,Ethereum,Options Vault,Trading & Exchanges,,ribbonfinance,[Pyth],1
2572,Nucleon,Conflux,Liquid Staking,Asset Management,,OfficialNucleon,[],1
3442,Bad Idea AI,Ethereum,Services,"Infrastructure, Services & Financial Products",,badideaai,[],1
152,Augur,Ethereum,Prediction Market,"Infrastructure, Services & Financial Products",[AugurProject],AugurProject,[Chainlink],1
557,Meta Pool Near,Near,Liquid Staking,Asset Management,,meta_pool,,1
706,YSL.IO,Binance,Yield,Asset Management,,ysl_io,,1
3183,Ghast Protocol,Arbitrum,Yield Aggregator,Asset Management,,GhastProtocol,[],1
2590,PancakeSwap AMM V1,Binance,Dexes,Trading & Exchanges,,PancakeSwap,[],1
2181,Frigg.eco,Ethereum,RWA,"Lending, Borrowing & Real World Assets",,FriggEco,[],1
1229,LooksRare,Ethereum,NFT Marketplace,Trading & Exchanges,[LooksRare],LooksRareNFT,,1
2784,Ysmart,Kava,Services,"Infrastructure, Services & Financial Products",,YsmartFinance,[],1
1346,ThetaCash,Theta,Synthetics,Asset Management,,OfficialTBILL,,1
2641,Fulcrom,Cronos,Derivatives,Trading & Exchanges,,FulcromFinance,[Pyth],1
802,SquidDao,Ethereum,Reserve Currency,Asset Management,,SquidDao,,1
2992,Gravita Protocol,Ethereum,CDP,"Lending, Borrowing & Real World Assets",,gravitaprotocol,"[Chainlink, RedStone]",1
3074,Predy V3,Arbitrum,Derivatives,Trading & Exchanges,,predyfinance,[Chainlink],1
2332,Equalizer Exchange,Fantom,Dexes,Trading & Exchanges,,Equalizer0x,[TWAP],1
3254,MantleSwap,Mantle,Dexes,Trading & Exchanges,[mantleswap],MantleSwap,[],1
192,Governor DAO,Ethereum,Yield,Asset Management,,Governor_DAO,,1
1926,Octane Finance,Binance,Dexes,Trading & Exchanges,,octane_finance,[Chainlink],1
2349,mStable Yield,Ethereum,Yield,Asset Management,,mstable_,,1
1788,Invariant,Solana,Dexes,Trading & Exchanges,[invariant-labs],invariant_labs,[],1
730,Exodia,Fantom,Reserve Currency,Asset Management,,EXODIAFinance,,1
277,StakeWise,Ethereum,Liquid Staking,Asset Management,[stakewise],stakewise_io,,1
3081,Atomic Green,Arbitrum,Derivatives,Trading & Exchanges,,atomic__green,[],1
1267,The Open DAO SOS,Ethereum,Services,"Infrastructure, Services & Financial Products",,The_OpenDAO,,1
2580,NULS POCM,ENULS,Services,"Infrastructure, Services & Financial Products",,Nuls,[],1
2425,Deridex,Algorand,Derivatives,Trading & Exchanges,,DeridexHQ,[],1
3306,Tangent Protocol,Cardano,Yield,Asset Management,[TangentADA],TangentADA,[],1
2064,RociFi V1,Polygon,Lending,"Lending, Borrowing & Real World Assets",,rocifi,[],1
401,ApeRocket,Binance,Yield,Asset Management,,ApeRocketFi,,1
3434,SpaceFi zkSync,zkSync Era,Dexes,Trading & Exchanges,,spacefi_io,[],1
2647,LFGSwap Core,CORE,Dexes,Trading & Exchanges,,LfgSwap,[],1
3288,JewelSwap Leveraged Farming,Elrond,Leveraged Farming,"Lending, Borrowing & Real World Assets",,JewelSwapX,[],1
1766,Koyo Finance,Boba,Dexes,Trading & Exchanges,,KoyoFinance,[],1
1105,Bourbon DAO,Binance,Reserve Currency,Asset Management,,FinanceBourbon,,1
264,Robo-Advisor for Yield,Ethereum,Yield,Asset Management,,,,1
1444,Vesta Finance,Arbitrum,CDP,"Lending, Borrowing & Real World Assets",[vesta-finance],vestafinance,"[Chainlink, RedStone]",1
1692,Sienna Network,Secret,Privacy,Privacy & Security,[SiennaNetwork],sienna_network,[Band],1
1794,Ostable,Obyte,Algo-Stables,Asset Management,,ObyteOrg,[],1
866,Reverse,Harmony,Reserve Currency,Asset Management,[ReverseProtocol],RVRSProtocol,,1
555,Genshiro,Genshiro,Lending,"Lending, Borrowing & Real World Assets",[equilibrium-eosdt],GenshiroDeFi,"[Band, Bluzelle, Internal]",1
1655,Versa Finance,Astar,Dexes,Trading & Exchanges,,versa_finance,[],1
2335,ABEL Finance,Aptos,Lending,"Lending, Borrowing & Real World Assets",[abelfinance],abelfinance,[Pyth],1
3618,Levvy for Tokens,Cardano,Lending,"Lending, Borrowing & Real World Assets",,levvyfinance,[],1
3383,Throne V2,Base,Dexes,Trading & Exchanges,,ThroneDEX,[],1
2561,NerveBridge,ENULS,Bridge,Trading & Exchanges,,nerve_network,[],1
581,Morpheus Swap,Fantom,Dexes,Trading & Exchanges,[crypdawg],MorpheusSwap,,1
1156,Cykura,Solana,Dexes,Trading & Exchanges,[cykura],cykurafi,,1
2142,Sonne Finance,Optimism,Lending,"Lending, Borrowing & Real World Assets",[sonne-finance],SonneFinance,[],1
2763,Dove Swap V2,Polygon zkEVM,Dexes,Trading & Exchanges,,DovishFi,[],1
2283,3xcalibur,Arbitrum,Dexes,Trading & Exchanges,,3xcalibur69,[],1
939,R U Generous,Avalanche,Reserve Currency,Asset Management,[RuGenerous],RUGenerous,,1
932,Xensa,OKExChain,Lending,"Lending, Borrowing & Real World Assets",,XensaFi,[ExOracle],1
2084,Hectagon,Binance,Services,"Infrastructure, Services & Financial Products",[hectagon-finance],HectagonFinance,[],1
347,Abracadabra,Ethereum,CDP,"Lending, Borrowing & Real World Assets",[Abracadabra-money],MIM_Spell,[Chainlink],1
2488,DPEX,Polygon,Derivatives,Trading & Exchanges,,DPEX_io,[],1
1605,Stake1,Fantom,Lending,"Lending, Borrowing & Real World Assets",[stakingone],Stake1One,[Chainlink],1
1107,WaterLoan,CSC,Lending,"Lending, Borrowing & Real World Assets",,realwaterloan,[Chainlink],1
1155,SheepDex,Binance,Dexes,Trading & Exchanges,,SheepDex,,1
1195,Instrumental Finance,Ethereum,Yield,Asset Management,,InstrumentalFi,,1
3214,SigmaFi,Ergo,Lending,"Lending, Borrowing & Real World Assets",[capt-nemo429],NautilusWallet,[],1
470,Mensa Protocol,Fantom,Lending,"Lending, Borrowing & Real World Assets",,MensaPro,,1
2124,PowSea,EthereumPoW,Dexes,Trading & Exchanges,,powseafinance,[],1
3623,Voltage Liquid Staking,Fuse,Liquid Staking,Asset Management,,voltfinance,[],1
2881,mirrosset,Kava,CDP,"Lending, Borrowing & Real World Assets",,,[],1
3134,Stabl.fi V2,Polygon,Yield,Asset Management,,Stabl_Fi,[Chainlink],1
1897,Uplift DAO,Binance,Launchpad,"Infrastructure, Services & Financial Products",[UpliftDAO],UpliftDao,[],1
611,Neutrino,Waves,Indexes,"Infrastructure, Services & Financial Products",[waves-exchange],neutrino_proto,,1
1980,Yodeswap,Dogechain,Dexes,Trading & Exchanges,,Yodeswap,[],1
1561,Pear DAO,Binance,Dexes,Trading & Exchanges,,OfficialPearDAO,[Chainlink],1
2244,HeliSwap,Hedera,Dexes,Trading & Exchanges,[LimeChain],HeliSwap_DEX,[],1
745,Atlantis Loans,Binance,Lending,"Lending, Borrowing & Real World Assets",[atlantis-loans],atlantis_loans,,1
2395,Level Finance,Binance,Derivatives,Trading & Exchanges,[level-fi],Level__Finance,"[Chainlink, Pyth]",1
1975,Dogeswap,Ethereum,Services,"Infrastructure, Services & Financial Products",,Dogeswap_,[],1
3033,FireBot,Polygon,Yield,Asset Management,,FireBotDAO,,1
1984,WanLend,Wanchain,Lending,"Lending, Borrowing & Real World Assets",,WanLend,[DIA],1
433,DAOventures,Ethereum,Yield,Asset Management,,VenturesDao,,1
2939,KriyaDEX,Sui,Dexes,Trading & Exchanges,,KriyaDEX,[],1
2442,Bow,Kujira,Yield,Asset Management,,TeamKujira,[],1
568,Scientix,Binance,Synthetics,Asset Management,[ScientixFinance],ScientixFinance,,1
1553,BaksDAO,Binance,Lending,"Lending, Borrowing & Real World Assets",[BaksDAO],BaksDao,[],1
784,Trisolaris,Aurora,Dexes,Trading & Exchanges,[trisolaris-labs],trisolarislabs,,1
2185,StableDoin,Dogechain,Dexes,Trading & Exchanges,,StableDoin,,1
1342,Croblanc,Cronos,Yield,Asset Management,,croblancdotcom,,1
565,Sunrise Gaming,Ethereum,Prediction Market,"Infrastructure, Services & Financial Products",[SunriseGamingByDao],SunriseGaming_d,,1
232,MCDEX,Ethereum,Dexes,Trading & Exchanges,,muxprotocol,[Chainlink],1
3310,Yogurt Finance,Pulse,Farm,"Infrastructure, Services & Financial Products",,YogurtDefi,[],1
2797,Aevo,Ethereum,Options,Trading & Exchanges,,aevoxyz,[Pyth],1
996,OCP Finance,Binance,Lending,"Lending, Borrowing & Real World Assets",[omni-corp-protocols],omnic_pro,,1
2322,OpenBook,Solana,Dexes,Trading & Exchanges,[openbook-dex],openbookdex,[],1
2468,Hats.V1,Ethereum,Services,"Infrastructure, Services & Financial Products",,HatsFinance,[],1
2987,Vendor V2,Arbitrum,Lending,"Lending, Borrowing & Real World Assets",,VendorFi,[Chainlink],1
165,Cover Protocol,Ethereum,Insurance,"Infrastructure, Services & Financial Products",[CoverProtocol],CoverProtocol,,1
3497,Premia V3,Arbitrum,Options,Trading & Exchanges,,PremiaFinance,[],1
1880,Minto,Heco,Yield,Asset Management,,BTCMTOfficial,[],1
2631,OpenSea V2,Ethereum,NFT Marketplace,Trading & Exchanges,,opensea,,1
1274,StellaSwap V2,Moonbeam,Dexes,Trading & Exchanges,,StellaSwap,,1
2471,Premio,Celo,Yield,Asset Management,,premiofinance,[],1
1007,SafeSwap,Polygon,Dexes,Trading & Exchanges,,DexSafeSwap,,1
1385,Algebra DEX,Polygon,Dexes,Trading & Exchanges,[cryptoalgebra],CryptoAlgebra,[],1
2544,Bank of Cronos OHM,Cronos,Reserve Currency,Asset Management,,bankofcronos,[Tectonic],1
2359,RealT RMM Marketplace,xDai,Lending,"Lending, Borrowing & Real World Assets",,RealTPlatform,[],1
1526,Metavault DAO,Ethereum,Services,"Infrastructure, Services & Financial Products",,MetavaultDAO,[],1
3475,Base3D,Base,Dexes,Trading & Exchanges,,BaseChain3D,[],1
1048,Merit Circle,Ethereum,Launchpad,"Infrastructure, Services & Financial Products",[Merit-Circle],MeritCircle_IO,,1
2553,Lenen,Vision,Lending,"Lending, Borrowing & Real World Assets",,LenenProtocol,[],1
900,Rocket Pool,Ethereum,Liquid Staking,Asset Management,[rocket-pool],Rocket_Pool,,1
3470,Andromeada,Base,Dexes,Trading & Exchanges,[andromedafi],andromeada_,[],1
518,Nuls,Nuls,Chain,"Infrastructure, Services & Financial Products",[nuls-io],Nuls,,1
338,Inverse Finance Frontier,Ethereum,CDP,"Lending, Borrowing & Real World Assets",,InverseFinance,,1
995,Drops,Ethereum,NFT Lending,"Lending, Borrowing & Real World Assets",,dropsnft,,1
858,Piggybank DAO,Avalanche,Reserve Currency,Asset Management,,PiggyBankDAO,,1
1052,Astroport Classic,Terra,Dexes,Trading & Exchanges,,astroport_fi,,1
1906,Increment Lending,Flow,Lending,"Lending, Borrowing & Real World Assets",,incrementfi,[],1
2901,Swell,Ethereum,Liquid Staking,Asset Management,[SwellNetwork],swellnetworkio,[],1
3353,Mooncake Finance,Linea,Lending,"Lending, Borrowing & Real World Assets",,MooncakeFi,[Pyth],1
1652,Neuronswap,Klaytn,Dexes,Trading & Exchanges,,NEURONswap,[],1
1912,OortSwap,REI,Dexes,Trading & Exchanges,,OortSwap,[],1
2011,Sudo Inu,Ethereum,Farm,"Infrastructure, Services & Financial Products",,sudo_inu,[],1
3573,Solv Protocol RWA,Mantle,RWA,"Lending, Borrowing & Real World Assets",,SolvProtocol,[],1
3005,SUNSwap V2,Tron,Dexes,Trading & Exchanges,,DeFi_JUST,,1
2013,Kanvas,Kava,NFT Marketplace,Trading & Exchanges,,KanvasTrade,[],1
3092,BeamSwap V3,Moonbeam,Dexes,Trading & Exchanges,,Beamswapio,[],1
2907,Chronos V1,Arbitrum,Dexes,Trading & Exchanges,,ChronosFi_,[],1
423,Deri Protocol,Binance,Options,Trading & Exchanges,[deri-protocol],DeriProtocol,[Chainlink],1
3176,Key Finance,Arbitrum,Yield,Asset Management,[KeyFinanceTeam],gmxkey_com,[],1
2719,SithSwap,Starknet,Dexes,Trading & Exchanges,,SithSwap,[],1
974,TaiChi,Binance,Reserve Currency,Asset Management,,TaiChi_Dao_,,1
3191,xALGO Liquid Governance,Algorand,Liquid Staking,Asset Management,,FolksFinance,[],1
1459,ELYFI,Ethereum,RWA,"Lending, Borrowing & Real World Assets",,Elysia_HQ,[],1
3412,DeNet File Token,Polygon,Services,"Infrastructure, Services & Financial Products",,denetpro,[],1
545,ApolloDAO,Terra,Yield,Asset Management,,ApolloDAO,,1
1215,OVR,Ethereum,Services,"Infrastructure, Services & Financial Products",[OVR-Platform],OVRtheReality,,1
1947,Revert Compoundor,Ethereum,Services,"Infrastructure, Services & Financial Products",,revertfinance,[],1
717,Decubate,Binance,Launchpad,"Infrastructure, Services & Financial Products",,decubate,,1
223,DerivaDEX,Ethereum,Derivatives,Trading & Exchanges,,DDX_official,,1
1293,Manhattan,Fantom,Yield,Asset Management,,,,1
2073,DarkAuto,Cronos,Yield Aggregator,Asset Management,,DarkCryptoFi,[],1
214,Raydium,Solana,Dexes,Trading & Exchanges,,RaydiumProtocol,,1
3606,diva,Ethereum,Liquid Staking,Asset Management,[staking-foundation],divastaking,,1
3473,Prisma Finance,Ethereum,CDP,"Lending, Borrowing & Real World Assets",[prisma-fi],PrismaFi,[],1
2137,DeFi Franc,Ethereum,CDP,"Lending, Borrowing & Real World Assets",,DeFi_Franc,[Chainlink],1
2642,Pulsar Swap,Ethereum,Dexes,Trading & Exchanges,,PulsarSwap,[],1
609,Banano,Polygon,Yield,Asset Management,[BananoCoin],bananocoin,,1
2110,Ultron Staking Hub NFT,Ultron,Staking Pool,"Infrastructure, Services & Financial Products",,ultron_found,[],1
2694,Jujube Finance,Aptos,Dexes,Trading & Exchanges,,JujubeFinance,[],1
832,Hector Treasury,Fantom,Reserve Currency,Asset Management,,Hector_Network,,1
3496,Esper Finance,Mantle,Dexes,Trading & Exchanges,,EsperFinance,[],1
1408,Drachma,Metis,Dexes,Trading & Exchanges,,drachmadefi,[],1
1236,Waterfall Finance Yield,Fantom,Yield,Asset Management,,defi_waterfall,,1
3452,CygnusDAO,Polygon,Lending,"Lending, Borrowing & Real World Assets",[CygnusDAO],CygnusDAO,[Chainlink],1
1901,DxSale,Ethereum,Launchpad,"Infrastructure, Services & Financial Products",,dxsale,[],1
3076,Minerva,Optimism,Derivatives,Trading & Exchanges,[Sterl-o],MinervaOptimism,[Chainlink],1
2390,KMex,Kava,Derivatives,Trading & Exchanges,,kmex_io,[],1
1968,Magik Farm,Fantom,Yield Aggregator,Asset Management,,MagikDotFinance,[],1
2066,VanSwap,Vision,Dexes,Trading & Exchanges,,Van_Swap,[],1
2389,Freebie Life Finance,Avalanche,Prediction Market,"Infrastructure, Services & Financial Products",,freebielifeme,[],1
3410,BAS3D,Base,Yield Aggregator,Asset Management,,BAS3Dfinance,[],1
3017,FemboyDAO,Ethereum,Services,"Infrastructure, Services & Financial Products",,FemboyDAO,[],1
2951,OctoLSD,Ethereum,Yield,Asset Management,,OctoLSD,[],1
1626,Astrowar Finance,Harmony,Services,"Infrastructure, Services & Financial Products",,AstrowarFi,[TWAP],1
2436,Arcade.xyz,Ethereum,NFT Lending,"Lending, Borrowing & Real World Assets","[arcadexyz, PawnFi]",Arcade_xyz,[],1
3320,Safe,Optimism,Services,"Infrastructure, Services & Financial Products",[safe-global],safe,[],1
3417,UncleSam Protocol,Base,Lending,"Lending, Borrowing & Real World Assets",,unclesamfi,[Chainlink],1
1030,TopShelf,Fantom,CDP,"Lending, Borrowing & Real World Assets",,TopShelfFinance,,1
1591,OccamX,Milkomeda,Dexes,Trading & Exchanges,[OccamX-MilkomedaDEX],occamDEX,[],1
2182,Algomint,Algorand,Algo-Stables,Asset Management,[Algomint],Algomint_io,[],1
1272,ioTube,Polygon,Bridge,Trading & Exchanges,,iotube_org,,1
3436,FeDex Finance,Op_Bnb,Dexes,Trading & Exchanges,,FedexOfficial_,[],1
3020,Mayfair Fund,Arbitrum,Farm,"Infrastructure, Services & Financial Products",,mayfairfund,,1
2622,Mare Finance V1,Kava,Lending,"Lending, Borrowing & Real World Assets",,MareFinance,[Witnet],1
563,Timewarp,Ethereum,Yield,Asset Management,,ChronotechNews,,1
623,Composable Finance,Ethereum,Cross Chain,Trading & Exchanges,[ComposableFi],ComposableFin,,1
3289,JewelSwap NFT Lending,Elrond,NFT Lending,"Lending, Borrowing & Real World Assets",,JewelSwapX,[],1
1720,Kokoa Finance,Klaytn,CDP,"Lending, Borrowing & Real World Assets",,KokoaFinance,[TWAP],1
3608,New Bitcoin City,NOS,SoFi,Others,[TrustlessComputer],NewBitcoinCity,,1
1295,BurgerSwap,Binance,Dexes,Trading & Exchanges,[burgerswap-org],burger_swap,,1
1919,ElasticSwap,Ethereum,Dexes,Trading & Exchanges,,ElasticSwap,[],1
3067,Equito Finance,Ethereum,Bridge,Trading & Exchanges,,EquitoFinance,[],1
