date,type,totalLiquidityUSD
2020-01-26 00:00:00,"Infrastructure, Services & Financial Products",0.0014406052508200002
2020-01-26 00:00:00,"Lending, Borrowing & Real World Assets",0.41229754690962
2020-01-26 00:00:00,Privacy & Security,0.00042182914268
2020-01-26 00:00:00,Trading & Exchanges,0.04738025269298
2020-01-26 23:00:00,Asset Management,0.14526840009181
2020-01-26 23:00:00,"Infrastructure, Services & Financial Products",0.0021230323112699998
2020-01-26 23:00:00,"Lending, Borrowing & Real World Assets",0.08714247519762
2020-01-27 00:00:00,Asset Management,0.01479334739078
2020-01-27 00:00:00,"Infrastructure, Services & Financial Products",0.0014527997851
2020-01-27 00:00:00,"Lending, Borrowing & Real World Assets",0.41080649974747996
2020-01-27 00:00:00,Privacy & Security,0.00042333202355
2020-01-27 00:00:00,Trading & Exchanges,0.04906694567358
2020-01-27 23:00:00,Asset Management,0.14962950180237
2020-01-27 23:00:00,"Infrastructure, Services & Financial Products",0.0021979312968
2020-01-27 23:00:00,"Lending, Borrowing & Real World Assets",0.09017320028573
2020-01-28 00:00:00,Asset Management,0.01701330716164
2020-01-28 00:00:00,"Infrastructure, Services & Financial Products",0.00146243265038
2020-01-28 00:00:00,"Lending, Borrowing & Real World Assets",0.42791076660803
2020-01-28 00:00:00,Privacy & Security,0.00043211336943
2020-01-28 00:00:00,Trading & Exchanges,0.0503252163244
2020-01-28 23:00:00,Asset Management,0.16434591234166
2020-01-28 23:00:00,"Infrastructure, Services & Financial Products",0.00226800113352
2020-01-28 23:00:00,"Lending, Borrowing & Real World Assets",0.09249360710298
2020-01-29 00:00:00,Asset Management,0.01849622770248
2020-01-29 00:00:00,"Infrastructure, Services & Financial Products",0.00143134970499
2020-01-29 00:00:00,"Lending, Borrowing & Real World Assets",0.43994225591214003
2020-01-29 00:00:00,Privacy & Security,0.00044503367232
2020-01-29 00:00:00,Trading & Exchanges,0.05211466045172
2020-01-29 23:00:00,Asset Management,0.16194515683525001
2020-01-29 23:00:00,"Infrastructure, Services & Financial Products",0.00234381980871
2020-01-29 23:00:00,"Lending, Borrowing & Real World Assets",0.09552142437495001
2020-01-30 00:00:00,Asset Management,0.0204668836428
2020-01-30 00:00:00,"Infrastructure, Services & Financial Products",0.00143959273095
2020-01-30 00:00:00,"Lending, Borrowing & Real World Assets",0.45339027664169
2020-01-30 00:00:00,Privacy & Security,0.00045303794777
2020-01-30 00:00:00,Trading & Exchanges,0.05289301430137
2020-01-30 23:00:00,Asset Management,0.16049920771190002
2020-01-30 23:00:00,"Infrastructure, Services & Financial Products",0.00236532841971
2020-01-30 23:00:00,"Lending, Borrowing & Real World Assets",0.09521796749790999
2020-01-31 00:00:00,Asset Management,0.020903188785
2020-01-31 00:00:00,"Infrastructure, Services & Financial Products",0.0014544192084
2020-01-31 00:00:00,"Lending, Borrowing & Real World Assets",0.45387984134707
2020-01-31 00:00:00,Privacy & Security,0.00044096793913
2020-01-31 00:00:00,Trading & Exchanges,0.055310600428860004
2020-01-31 23:00:00,Asset Management,0.16351625486809998
2020-01-31 23:00:00,"Infrastructure, Services & Financial Products",0.00240728769269
2020-01-31 23:00:00,"Lending, Borrowing & Real World Assets",0.09756704802908
2020-02-01 00:00:00,Asset Management,0.02234544993662
2020-02-01 00:00:00,"Infrastructure, Services & Financial Products",0.0014445484925800002
2020-02-01 00:00:00,"Lending, Borrowing & Real World Assets",0.46110575909714
2020-02-01 00:00:00,Privacy & Security,0.00046200327448999996
2020-02-01 00:00:00,Trading & Exchanges,0.0545616313903
2020-02-01 23:00:00,Asset Management,0.16896660691641
2020-02-01 23:00:00,"Infrastructure, Services & Financial Products",0.00242103290739
2020-02-01 23:00:00,"Lending, Borrowing & Real World Assets",0.09854967632036
2020-02-02 00:00:00,Asset Management,0.02803678734304
2020-02-02 00:00:00,"Infrastructure, Services & Financial Products",0.00144382999021
2020-02-02 00:00:00,"Lending, Borrowing & Real World Assets",0.46387992116489
2020-02-02 00:00:00,Privacy & Security,0.0005383377085299999
2020-02-02 00:00:00,Trading & Exchanges,0.056140675242260005
2020-02-02 23:00:00,Asset Management,0.17052010865458
2020-02-02 23:00:00,"Infrastructure, Services & Financial Products",0.00253482179086
2020-02-02 23:00:00,"Lending, Borrowing & Real World Assets",0.10231807789631
2020-02-03 00:00:00,Asset Management,0.03608698325864
2020-02-03 00:00:00,"Infrastructure, Services & Financial Products",0.00145792174303
2020-02-03 00:00:00,"Lending, Borrowing & Real World Assets",0.47869634560626
2020-02-03 00:00:00,Privacy & Security,0.00058305555209
2020-02-03 00:00:00,Trading & Exchanges,0.05790300163454
2020-02-03 23:00:00,Asset Management,0.16509511885692998
2020-02-03 23:00:00,"Infrastructure, Services & Financial Products",0.00249977037427
2020-02-03 23:00:00,"Lending, Borrowing & Real World Assets",0.10094524699803001
2020-02-04 00:00:00,Asset Management,0.042770537469659996
2020-02-04 00:00:00,"Infrastructure, Services & Financial Products",0.00146653818986
2020-02-04 00:00:00,"Lending, Borrowing & Real World Assets",0.47255073700636
2020-02-04 00:00:00,Privacy & Security,0.00050534242729
2020-02-04 00:00:00,Trading & Exchanges,0.059474870126639996
2020-02-04 23:00:00,Asset Management,0.16457604190562
2020-02-04 23:00:00,"Infrastructure, Services & Financial Products",0.00245713205542
2020-02-04 23:00:00,"Lending, Borrowing & Real World Assets",0.10084964430451
2020-02-05 00:00:00,Asset Management,0.05076021381664
2020-02-05 00:00:00,"Infrastructure, Services & Financial Products",0.00150255768371
2020-02-05 00:00:00,"Lending, Borrowing & Real World Assets",0.46627188984337004
2020-02-05 00:00:00,Privacy & Security,0.00045882949849999997
2020-02-05 00:00:00,Trading & Exchanges,0.05922676100651
2020-02-05 23:00:00,Asset Management,0.16281089196483
2020-02-05 23:00:00,"Infrastructure, Services & Financial Products",0.0025511018675000003
2020-02-05 23:00:00,"Lending, Borrowing & Real World Assets",0.10629989211045
2020-02-06 00:00:00,Asset Management,0.054695935567939995
2020-02-06 00:00:00,"Infrastructure, Services & Financial Products",0.00151824675771
2020-02-06 00:00:00,"Lending, Borrowing & Real World Assets",0.49170064830405
2020-02-06 00:00:00,Privacy & Security,0.00049212371326
2020-02-06 00:00:00,Trading & Exchanges,0.06280619605243
2020-02-06 23:00:00,Asset Management,0.15944105310766998
2020-02-06 23:00:00,"Infrastructure, Services & Financial Products",0.00274078021842
2020-02-06 23:00:00,"Lending, Borrowing & Real World Assets",0.11252993216002
2020-02-07 00:00:00,Asset Management,0.0595507153829
2020-02-07 00:00:00,"Infrastructure, Services & Financial Products",0.00156923825268
2020-02-07 00:00:00,"Lending, Borrowing & Real World Assets",0.52170455247061
2020-02-07 00:00:00,Privacy & Security,0.00048005504431
2020-02-07 00:00:00,Trading & Exchanges,0.0652711446359
2020-02-07 23:00:00,Asset Management,0.15999884254663
2020-02-07 23:00:00,"Infrastructure, Services & Financial Products",0.00287751674487
2020-02-07 23:00:00,"Lending, Borrowing & Real World Assets",0.11890909892547
2020-02-08 00:00:00,Asset Management,0.06362937074086
2020-02-08 00:00:00,"Infrastructure, Services & Financial Products",0.0015688325716500002
2020-02-08 00:00:00,"Lending, Borrowing & Real World Assets",0.54119240075902
2020-02-08 00:00:00,Privacy & Security,0.00060235573709
2020-02-08 00:00:00,Trading & Exchanges,0.06763188184187999
2020-02-08 23:00:00,Asset Management,0.15005012038283
2020-02-08 23:00:00,"Infrastructure, Services & Financial Products",0.00295251030566
2020-02-08 23:00:00,"Lending, Borrowing & Real World Assets",0.11964056294027
2020-02-09 00:00:00,Asset Management,0.05878977658426
2020-02-09 00:00:00,"Infrastructure, Services & Financial Products",0.00163252981508
2020-02-09 00:00:00,"Lending, Borrowing & Real World Assets",0.5553257581591
2020-02-09 00:00:00,Privacy & Security,0.00063315774946
2020-02-09 00:00:00,Trading & Exchanges,0.06890844049306001
2020-02-09 23:00:00,Asset Management,0.14227295521225003
2020-02-09 23:00:00,"Infrastructure, Services & Financial Products",0.0029929543730100004
2020-02-09 23:00:00,"Lending, Borrowing & Real World Assets",0.12154060311067
2020-02-10 00:00:00,Asset Management,0.057315720363860005
2020-02-10 00:00:00,"Infrastructure, Services & Financial Products",0.00174787830861
2020-02-10 00:00:00,"Lending, Borrowing & Real World Assets",0.55911938165021
2020-02-10 00:00:00,Privacy & Security,0.00061251769251
2020-02-10 00:00:00,Trading & Exchanges,0.07160357168388
2020-02-10 23:00:00,Asset Management,0.12811963856057001
2020-02-10 23:00:00,"Infrastructure, Services & Financial Products",0.00288859973807
2020-02-10 23:00:00,"Lending, Borrowing & Real World Assets",0.11695218483342
2020-02-11 00:00:00,Asset Management,0.04956068049656
2020-02-11 00:00:00,"Infrastructure, Services & Financial Products",0.0016744964458599999
2020-02-11 00:00:00,"Lending, Borrowing & Real World Assets",0.53394896767069
2020-02-11 00:00:00,Privacy & Security,0.0005942655965599999
2020-02-11 00:00:00,Trading & Exchanges,0.06876907035003998
2020-02-11 23:00:00,Asset Management,0.14873138872803
2020-02-11 23:00:00,"Infrastructure, Services & Financial Products",0.0029002232138000002
2020-02-11 23:00:00,"Lending, Borrowing & Real World Assets",0.11803852786393
2020-02-12 00:00:00,Asset Management,0.04402225394844
2020-02-12 00:00:00,"Infrastructure, Services & Financial Products",0.00169055837323
2020-02-12 00:00:00,"Lending, Borrowing & Real World Assets",0.54626295342266
2020-02-12 00:00:00,Privacy & Security,0.00064737577633
2020-02-12 00:00:00,Trading & Exchanges,0.07281528249019
2020-02-12 23:00:00,Asset Management,0.13295600436155
2020-02-12 23:00:00,"Infrastructure, Services & Financial Products",0.0033479292834899996
2020-02-12 23:00:00,"Lending, Borrowing & Real World Assets",0.13039555629771
2020-02-13 00:00:00,Asset Management,0.05595968804844
2020-02-13 00:00:00,"Infrastructure, Services & Financial Products",0.00175978139632
2020-02-13 00:00:00,"Lending, Borrowing & Real World Assets",0.62080083156878
2020-02-13 00:00:00,Privacy & Security,0.00075963122043
2020-02-13 00:00:00,Trading & Exchanges,0.08014164859954999
2020-02-13 23:00:00,Asset Management,0.13728922463953
2020-02-13 23:00:00,"Infrastructure, Services & Financial Products",0.00342392082668
2020-02-13 23:00:00,"Lending, Borrowing & Real World Assets",0.13311953096853998
2020-02-14 00:00:00,Asset Management,0.056274483275399995
2020-02-14 00:00:00,"Infrastructure, Services & Financial Products",0.0017161772913700003
2020-02-14 00:00:00,"Lending, Borrowing & Real World Assets",0.6345203651301301
2020-02-14 00:00:00,Privacy & Security,0.00077141550985
2020-02-14 00:00:00,Trading & Exchanges,0.08429942892173
2020-02-14 23:00:00,Asset Management,0.1458503716465
2020-02-14 23:00:00,"Infrastructure, Services & Financial Products",0.0035439706100499997
2020-02-14 23:00:00,"Lending, Borrowing & Real World Assets",0.13241613208598998
2020-02-15 00:00:00,Asset Management,0.05504938229503999
2020-02-15 00:00:00,"Infrastructure, Services & Financial Products",0.00170995304776
2020-02-15 00:00:00,"Lending, Borrowing & Real World Assets",0.6587616475541
2020-02-15 00:00:00,Privacy & Security,0.0012308624882
2020-02-15 00:00:00,Trading & Exchanges,0.08409095053688
2020-02-15 23:00:00,Asset Management,0.14964870653565
2020-02-15 23:00:00,"Infrastructure, Services & Financial Products",0.00373044763355
2020-02-15 23:00:00,"Lending, Borrowing & Real World Assets",0.13678273515487
2020-02-16 00:00:00,Asset Management,0.04702087831282
2020-02-16 00:00:00,"Infrastructure, Services & Financial Products",0.00175729342268
2020-02-16 00:00:00,"Lending, Borrowing & Real World Assets",0.6738195959285099
2020-02-16 00:00:00,Privacy & Security,0.00122167650099
2020-02-16 00:00:00,Trading & Exchanges,0.08012657222611999
2020-02-16 23:00:00,Asset Management,0.14068217956381
2020-02-16 23:00:00,"Infrastructure, Services & Financial Products",0.00356799586257
2020-02-16 23:00:00,"Lending, Borrowing & Real World Assets",0.13234812131762
2020-02-17 00:00:00,Asset Management,0.03857111317412
2020-02-17 00:00:00,"Infrastructure, Services & Financial Products",0.00168666783867
2020-02-17 00:00:00,"Lending, Borrowing & Real World Assets",0.6396587904708101
2020-02-17 00:00:00,Privacy & Security,0.00113640589796
2020-02-17 00:00:00,Trading & Exchanges,0.08126269660828
2020-02-17 23:00:00,Asset Management,0.14207403336392
2020-02-17 23:00:00,"Infrastructure, Services & Financial Products",0.00328350383865
2020-02-17 23:00:00,"Lending, Borrowing & Real World Assets",0.12799285143367
2020-02-18 00:00:00,Asset Management,0.0276515690994
2020-02-18 00:00:00,"Infrastructure, Services & Financial Products",0.0016663300836499998
2020-02-18 00:00:00,"Lending, Borrowing & Real World Assets",0.58935065709074
2020-02-18 00:00:00,Privacy & Security,0.00115133123304
2020-02-18 00:00:00,Trading & Exchanges,0.08274252504726
2020-02-18 23:00:00,Asset Management,0.14390643519292
2020-02-18 23:00:00,"Infrastructure, Services & Financial Products",0.00359312480484
2020-02-18 23:00:00,"Lending, Borrowing & Real World Assets",0.14109246323449
2020-02-19 00:00:00,Asset Management,0.030061638848620002
2020-02-19 00:00:00,"Infrastructure, Services & Financial Products",0.00172546911522
2020-02-19 00:00:00,"Lending, Borrowing & Real World Assets",0.61979748663222
2020-02-19 00:00:00,Privacy & Security,0.00119858890426
2020-02-19 00:00:00,Trading & Exchanges,0.08763086456934999
2020-02-19 23:00:00,Asset Management,0.14953575773033
2020-02-19 23:00:00,"Infrastructure, Services & Financial Products",0.00377044125422
2020-02-19 23:00:00,"Lending, Borrowing & Real World Assets",0.16301953797177
2020-02-20 00:00:00,Asset Management,0.03260903509494
2020-02-20 00:00:00,"Infrastructure, Services & Financial Products",0.00175242007448
2020-02-20 00:00:00,"Lending, Borrowing & Real World Assets",0.5846679177531701
2020-02-20 00:00:00,Privacy & Security,0.00132016565001
2020-02-20 00:00:00,Trading & Exchanges,0.06825200332994001
2020-02-20 23:00:00,Asset Management,0.13704982753207
2020-02-20 23:00:00,"Infrastructure, Services & Financial Products",0.00340114649684
2020-02-20 23:00:00,"Lending, Borrowing & Real World Assets",0.15492128781105
2020-02-21 00:00:00,Asset Management,0.026890277836599998
2020-02-21 00:00:00,"Infrastructure, Services & Financial Products",0.00171399622278
2020-02-21 00:00:00,"Lending, Borrowing & Real World Assets",0.51529108412706
2020-02-21 00:00:00,Privacy & Security,0.00121202284211
2020-02-21 00:00:00,Trading & Exchanges,0.06716380525039
2020-02-21 23:00:00,Asset Management,0.1456494700729
2020-02-21 23:00:00,"Infrastructure, Services & Financial Products",0.00342374434585
2020-02-21 23:00:00,"Lending, Borrowing & Real World Assets",0.15730201437463998
2020-02-22 00:00:00,Asset Management,0.026699926690579998
2020-02-22 00:00:00,"Infrastructure, Services & Financial Products",0.0016966082860700002
2020-02-22 00:00:00,"Lending, Borrowing & Real World Assets",0.5308180034222
2020-02-22 00:00:00,Privacy & Security,0.00130681235735
2020-02-22 00:00:00,Trading & Exchanges,0.06949343149455
2020-02-22 23:00:00,Asset Management,0.00777509943774
2020-02-22 23:00:00,"Infrastructure, Services & Financial Products",0.00341295199093
2020-02-22 23:00:00,"Lending, Borrowing & Real World Assets",0.15641431029231
2020-02-23 00:00:00,Asset Management,0.02703056710058
2020-02-23 00:00:00,"Infrastructure, Services & Financial Products",0.00164914392278
2020-02-23 00:00:00,"Lending, Borrowing & Real World Assets",0.53343157211614
2020-02-23 00:00:00,Privacy & Security,0.00136792763072
2020-02-23 00:00:00,Trading & Exchanges,0.06921055109331
2020-02-23 23:00:00,Asset Management,0.14822152520333
2020-02-23 23:00:00,"Infrastructure, Services & Financial Products",0.0036429516745500002
2020-02-23 23:00:00,"Lending, Borrowing & Real World Assets",0.16082208127228
2020-02-24 00:00:00,Asset Management,0.026615243491439997
2020-02-24 00:00:00,"Infrastructure, Services & Financial Products",0.00164557417598
2020-02-24 00:00:00,"Lending, Borrowing & Real World Assets",0.55314436816685
2020-02-24 00:00:00,Privacy & Security,0.0012712743540699999
2020-02-24 00:00:00,Trading & Exchanges,0.07174183815030999
2020-02-24 23:00:00,Asset Management,0.15305264593882
